1hxs , 4 , 1 , 68 ,  1.714 ,  0.008 ,  24.734
2jx8 , A , 1 , 47 ,  1.389 ,  0.032 ,  14.099
1yo7 , A , 1 , 120 ,  9.208 ,  0.045 ,  15.506
1z2u , A , 1 , 150 ,  6.998 ,  0.045 ,  18.232
1aol , A , 1 , 228 ,  6.872 ,  0.046 ,  20.028
3buu , B , 1 , 242 ,  5.626 ,  0.056 ,  18.873
2eng , A , 1 , 205 ,  7.632 ,  0.058 ,  16.516
3a1p , B , 1 , 85 ,  8.614 ,  0.039 ,  15.521
1vhh , A , 1 , 157 ,  8.566 ,  0.061 ,  20.094
1vju , B , 1 , 291 ,  8.935 ,  0.049 ,  20.034
1p9h , A , 1 , 190 ,  6.177 ,  0.029 ,  60.507
2spc , A , 1 , 107 ,  2.525 ,  0.006 ,  30.249
1z60 , A , 1 , 59 ,  17.241 ,  0.060 ,  11.218
1e9t , A , 1 , 59 ,  6.857 ,  0.048 ,  12.522
1irq , A , 1 , 51 ,  8.642 ,  0.033 ,  13.312
1g8t , A , 1 , 242 ,  10.128 ,  0.059 ,  17.999
1z70 , X , 1 , 276 ,  7.823 ,  0.060 ,  18.581
1jov , A , 1 , 281 ,  8.707 ,  0.058 ,  18.444
2nrl , A , 1 , 170 ,  6.502 ,  0.060 ,  14.626
2gz4 , C , 1 , 196 ,  9.538 ,  0.052 ,  17.808
1q3i , A , 1 , 192 ,  12.036 ,  0.056 ,  16.969
1t3y , A , 1 , 131 ,  11.211 ,  0.054 ,  14.309
1xo7 , A , 1 , 166 ,  10.356 ,  0.065 ,  15.585
1cl8 , A , 1 , 261 ,  3.077 ,  0.037 ,  21.401
3mab , A , 1 , 90 ,  12.202 ,  0.066 ,  11.903
2w15 , A , 1 , 218 ,  9.174 ,  0.062 ,  16.543
2ofc , A , 1 , 141 ,  9.981 ,  0.061 ,  14.707
1k4i , A , 1 , 216 ,  8.738 ,  0.055 ,  17.085
1r7l , A , 1 , 103 ,  5.526 ,  0.048 ,  14.802
2aj7 , A , 1 , 161 ,  7.636 ,  0.040 ,  19.351
1ssl , A , 1 , 48 ,  11.111 ,  0.062 ,  12.096
1jid , A , 1 , 114 ,  9.719 ,  0.051 ,  14.976
1nln , A , 1 , 203 ,  8.919 ,  0.057 ,  17.694
2gmq , A , 1 , 106 ,  12.593 ,  0.057 ,  13.574
3rrl , B , 1 , 197 ,  6.931 ,  0.045 ,  17.856
1dvk , A , 1 , 149 ,  10.547 ,  0.055 ,  16.557
2jne , A , 1 , 71 ,  7.469 ,  0.034 ,  49.551
1ehs , A , 1 , 48 ,  13.548 ,  0.042 ,  11.625
3g0m , A , 1 , 139 ,  10.230 ,  0.056 ,  15.182
1oxw , C , 1 , 350 ,  8.301 ,  0.054 ,  23.151
1oqv , A , 1 , 171 ,  9.893 ,  0.062 ,  16.146
3p1f , A , 1 , 119 ,  10.687 ,  0.042 ,  15.645
2ecs , A , 1 , 61 ,  10.526 ,  0.049 ,  12.055
1h16 , A , 1 , 765 ,  5.574 ,  0.055 ,  27.748
2w2e , A , 1 , 272 ,  8.842 ,  0.049 ,  19.897
1mp1 , A , 1 , 111 ,  11.141 ,  0.057 ,  13.390
2hi7 , B , 1 , 134 ,  10.478 ,  0.043 ,  16.552
2nwf , A , 1 , 148 ,  6.469 ,  0.064 ,  28.006
2x2v , A , 1 , 68 ,  6.792 ,  0.024 ,  16.494
3ku3 , B , 1 , 173 ,  3.333 ,  0.013 ,  27.489
1c5e , A , 1 , 95 ,  12.975 ,  0.062 ,  13.032
1o82 , A , 1 , 70 ,  15.164 ,  0.067 ,  11.491
1rss , A , 1 , 140 ,  6.130 ,  0.040 ,  18.321
2jaf , A , 1 , 244 ,  8.016 ,  0.045 ,  19.150
1rrz , A , 1 , 66 ,  10.748 ,  0.049 ,  12.791
1sb0 , A , 1 , 87 ,  10.616 ,  0.042 ,  26.352
1uxa , A , 1 , 185 ,  7.122 ,  0.049 ,  18.398
2wlv , A , 1 , 154 ,  7.836 ,  0.046 ,  16.122
2bs2 , C , 1 , 256 ,  5.403 ,  0.030 ,  22.871
1utg , A , 1 , 70 ,  9.664 ,  0.040 ,  13.942
1skn , P , 1 , 74 ,  3.831 ,  0.029 ,  16.502
2hd9 , A , 1 , 145 ,  9.776 ,  0.054 ,  15.216
3cmb , A , 1 , 264 ,  7.064 ,  0.047 ,  19.970
2rl8 , A , 1 , 148 ,  10.075 ,  0.053 ,  16.079
1wdc , A , 1 , 64 ,  4.329 ,  0.005 ,  27.519
1y0k , A , 1 , 180 ,  7.583 ,  0.052 ,  16.478
3ik5 , C , 1 , 117 ,  7.809 ,  0.046 ,  14.870
1so9 , A , 1 , 131 ,  6.452 ,  0.038 ,  16.207
1euw , A , 1 , 147 ,  8.182 ,  0.042 ,  42.242
1lr5 , B , 1 , 159 ,  8.874 ,  0.049 ,  17.347
2za4 , B , 1 , 89 ,  12.131 ,  0.059 ,  12.189
1w85 , I , 1 , 42 ,  17.742 ,  0.066 ,  12.555
1iqz , A , 1 , 81 ,  15.356 ,  0.069 ,  12.949
2hba , A , 1 , 52 ,  3.646 ,  0.055 ,  11.161
1qxy , A , 1 , 249 ,  8.626 ,  0.059 ,  17.365
2c36 , A , 1 , 274 ,  8.174 ,  0.048 ,  21.762
1f02 , T , 1 , 66 ,  8.439 ,  0.024 ,  16.232
2exf , A , 1 , 44 ,  2.985 ,  0.038 ,  11.530
1nyc , A , 1 , 111 ,  10.789 ,  0.050 ,  13.941
1dm9 , A , 1 , 104 ,  6.138 ,  0.044 ,  14.622
1p35 , C , 1 , 295 ,  5.355 ,  0.043 ,  21.684
2vqe , N , 1 , 60 ,  9.659 ,  0.031 ,  28.857
2vqe , P , 1 , 83 ,  8.511 ,  0.053 ,  17.930
2vqe , R , 1 , 73 ,  11.947 ,  0.050 ,  24.159
1n81 , A , 1 , 186 ,  9.795 ,  0.042 ,  20.248
2pbk , B , 1 , 230 ,  10.050 ,  0.059 ,  17.553
1lm5 , B , 1 , 193 ,  5.526 ,  0.058 ,  17.447
3dnj , B , 1 , 90 ,  11.051 ,  0.064 ,  20.362
1cmb , A , 1 , 104 ,  7.764 ,  0.041 ,  14.991
1xpp , D , 1 , 114 ,  2.012 ,  0.021 ,  20.441
1wfe , A , 1 , 86 ,  1.357 ,  0.006 ,  29.031
1d9n , A , 1 , 75 ,  11.304 ,  0.045 ,  54.794
1yu5 , X , 1 , 67 ,  8.612 ,  0.052 ,  11.948
1vq8 , 2 , 1 , 46 ,  5.512 ,  0.022 ,  22.686
1vq8 , C , 1 , 246 ,  1.952 ,  0.019 ,  29.093
1vq8 , H , 1 , 160 ,  7.002 ,  0.037 ,  24.640
1vq8 , M , 1 , 194 ,  6.279 ,  0.035 ,  24.025
